ANXA2	SOS1
AHR	SOS1
ABL1	SOS1
YBX1	SORT1
XIAP	SORT1
UPF1	SORT1
SORT1	SORT1
RET	SORT1
RAB13	SORT1
PRCC	SORT1
PLCB3	SORT1
PI4KA	SORT1
PHC2	SORT1
NTS	SORT1
NTRK3	SORT1
NTRK2	SORT1
NTRK1	SORT1
NOP2	SORT1
NHS	SORT1
NGFR	SORT1
NGF	SORT1
NFYB	SORT1
NDUFB5	SORT1
MYH6	SORT1
MYH1	SORT1
MAP3K4	SORT1
LRPAP1	SORT1
LPL	SORT1
KLC1	SORT1
HSD17B4	SORT1
GRN	SORT1
GOLGA3	SORT1
ELAVL1	SORT1
EIF2B1	SORT1
CSPG4	SORT1
CSNK2B	SORT1
CSNK1G2	SORT1
COPA	SORT1
CDK2	SORT1
CDK1	SORT1
BLMH	SORT1
BDNF	SORT1
BAD	SORT1
ASS1	SORT1
APBB2	SORT1
SORL1	SORL1
RHOH	SORL1
PSG1	SORL1
PPP1CA	SORL1
POLR2F	SORL1
NFKB1	SORL1
MDK	SORL1
LRPAP1	SORL1
LGALS9	SORL1
LGALS8	SORL1
HLA-DPA1	SORL1
FOSL2	SORL1
DLD	SORL1
APP	SORL1
APOE	SORL1
SORD	SORD
SHBG	SORD
RELA	SORD
RANGAP1	SORD
RAD23A	SORD
PFDN4	SORD
MYH9	SORD
LDHA	SORD
GCLM	SORD
ETFA	SORD
EGR1	SORD
AKR1B1	SORD
SF1	SORCS3
NGF	SORCS3
ATXN1	SORCS3
NTF3	SORCS2
NGFR	SORCS2
NGF	SORCS2
HNRNPU	SORCS2
CTCF	SORCS2
BDNF	SORCS2
SORT1	SORCS1
ZBTB25	SORBS3
ZBED1	SORBS3
YBX1	SORBS3
WASL	SORBS3
WASF2	SORBS3
WASF1	SORBS3
VCL	SORBS3
USP2	SORBS3
TRIM27	SORBS3
TRIM23	SORBS3
TEAD4	SORBS3
SYP	SORBS3
SPAG6	SORBS3
SORBS3	SORBS3
SAFB2	SORBS3
RUNX1T1	SORBS3
RTKN	SORBS3
RIN1	SORBS3
RARG	SORBS3
RAP1GDS1	SORBS3
RAD51D	SORBS3
QARS1	SORBS3
PRKACA	SORBS3
PPFIA3	SORBS3
POLR1C	SORBS3
POLE2	SORBS3
PLOD3	SORBS3
PKP4	SORBS3
PKP2	SORBS3
PHF1	SORBS3
PAK2	SORBS3
PAK1	SORBS3
NCK1	SORBS3
NAB2	SORBS3
MKRN3	SORBS3
MAPK3	SORBS3
MAPK1	SORBS3
KRT17	SORBS3
KRAS	SORBS3
KPNA5	SORBS3
KPNA1	SORBS3
KIFC3	SORBS3
KIAA0408	SORBS3
INPPL1	SORBS3
HNRNPK	SORBS3
HNRNPF	SORBS3
HNRNPDL	SORBS3
HGS	SORBS3
HDAC6	SORBS3
GYS1	SORBS3
GPANK1	SORBS3
GLRA1	SORBS3
GEM	SORBS3
GATA2	SORBS3
GAS8	SORBS3
FOXA2	SORBS3
FOXA1	SORBS3
FASLG	SORBS3
EIF3H	SORBS3
DVL3	SORBS3
DVL2	SORBS3
DLG5	SORBS3
DDX6	SORBS3
CTNND2	SORBS3
CTNND1	SORBS3
CTNNB1	SORBS3
CPNE1	SORBS3
CDKN2C	SORBS3
CDK2	SORBS3
CDC23	SORBS3
CCNH	SORBS3
CCDC6	SORBS3
CBLB	SORBS3
CBL	SORBS3
CBFA2T2	SORBS3
ARVCF	SORBS3
ARNT2	SORBS3
AKT2	SORBS3
AKT1	SORBS3
ABL1	SORBS3
ABI2	SORBS3
YWHAZ	SORBS2
YWHAE	SORBS2
YBX1	SORBS2
WAS	SORBS2
VCL	SORBS2
SORBS2	SORBS2
RPL9	SORBS2
PTPN12	SORBS2
PTK2B	SORBS2
PPP1CB	SORBS2
PAK2	SORBS2
PAK1	SORBS2
NR1H2	SORBS2
NCK2	SORBS2
MYO1E	SORBS2
MYH9	SORBS2
MYH10	SORBS2
MDM2	SORBS2
HIF1A	SORBS2
GOLGA2	SORBS2
FOXA2	SORBS2
FOXA1	SORBS2
FOS	SORBS2
FLNB	SORBS2
FLNA	SORBS2
FAT1	SORBS2
EP300	SORBS2
EGFR	SORBS2
DBN1	SORBS2
CLTC	SORBS2
CBLB	SORBS2
CBL	SORBS2
CAPZA2	SORBS2
CALML3	SORBS2
AR	SORBS2
AKT2	SORBS2
AKT1	SORBS2
AFDN	SORBS2
ACTN4	SORBS2
ACTN1	SORBS2
ABL2	SORBS2
ABL1	SORBS2
YBX1	SORBS1
VCL	SORBS1
TENM1	SORBS1
SRC	SORBS1
SPAG6	SORBS1
SOS1	SORBS1
SMAD2	SORBS1
SLC10A3	SORBS1
RPL4	SORBS1
REST	SORBS1
RAP1GDS1	SORBS1
PXN	SORBS1
PTK2B	SORBS1
PTK2	SORBS1
PKP4	SORBS1
PKP2	SORBS1
PAK2	SORBS1
NTRK1	SORBS1
MYC	SORBS1
MAP4K3	SORBS1
KRT17	SORBS1
KPNA5	SORBS1
KPNA1	SORBS1
INSR	SORBS1
INSM1	SORBS1
INPPL1	SORBS1
HTT	SORBS1
GATA2	SORBS1
GATA1	SORBS1
FLOT1	SORBS1
DNM2	SORBS1
CTNND2	SORBS1
CTNND1	SORBS1
CTNNB1	SORBS1
CDK4	SORBS1
CBL	SORBS1
CASP8	SORBS1
ATXN7	SORBS1
ARVCF	SORBS1
AR	SORBS1
AFDN	SORBS1
ABL1	SORBS1
ABI1	SORBS1
SRSF7	SON
SRSF5	SON
SNU13	SON
SMARCB1	SON
SFPQ	SON
SEPTIN7	SON
SEPTIN2	SON
SAFB	SON
S100A9	SON
RNF2	SON
RFX5	SON
RAN	SON
PPP1CA	SON
NONO	SON
NFYB	SON
NFIA	SON
MAGEA6	SON
ILF3	SON
ILF2	SON
HSPA8	SON
HNRNPM	SON
FMR1	SON
EZH2	SON
DHX9	SON
CDC5L	SON
BMI1	SON
ELOA2	SOHLH2
ZMYND12	SOHLH1
USHBP1	SOHLH1
TRAF1	SOHLH1
TLE5	SOHLH1
TENT5B	SOHLH1
SUOX	SOHLH1
STH	SOHLH1
RUSC1	SOHLH1
PSMB4	SOHLH1
PRKAA2	SOHLH1
PFDN5	SOHLH1
OIP5	SOHLH1
NUP54	SOHLH1
KRTAP19-5	SOHLH1
IL16	SOHLH1
HEMK1	SOHLH1
FAM222B	SOHLH1
DTX2	SOHLH1
CTAG1B	SOHLH1
CTAG1A	SOHLH1
CERCAM	SOHLH1
CASP3	SOHLH1
ARID5A	SOHLH1
ACTN3	SOHLH1
ZNF214	SOGA3
TNIK	SOGA3
SCN3B	SOGA3
REST	SOGA3
REEP5	SOGA3
NRBF2	SOGA3
HS2ST1	SOGA3
DISC1	SOGA3
ZNF263	SOGA1
ZNF219	SOGA1
ZNF20	SOGA1
UBC	SOGA1
TSNAX	SOGA1
TFIP11	SOGA1
STX11	SOGA1
SRCAP	SOGA1
SOGA1	SOGA1
SLC25A25	SOGA1
SETD2	SOGA1
SET	SOGA1
SAMHD1	SOGA1
RORB	SOGA1
RNF41	SOGA1
PPP2R5E	SOGA1
PPP2R1A	SOGA1
PPP1R13B	SOGA1
PLEKHA5	SOGA1
NOP56	SOGA1
NECAB2	SOGA1
NDC80	SOGA1
MTCL1	SOGA1
MARK2	SOGA1
LZTS2	SOGA1
LZTS1	SOGA1
KIF20A	SOGA1
JPH2	SOGA1
IPO7	SOGA1
HDAC7	SOGA1
FLT1	SOGA1
FAM161A	SOGA1
ELP3	SOGA1
EFHC2	SOGA1
DYNLL1	SOGA1
CUL4A	SOGA1
CTCF	SOGA1
CLASP2	SOGA1
CLASP1	SOGA1
BHLHE40	SOGA1
AMOTL2	SOGA1
SOD3	SOD3
SGTA	SOD3
ASPH	SOD3
SOD2	SOD2
SOD1	SOD2
SMARCA2	SOD2
RPS3A	SOD2
RPL21	SOD2
RAB4A	SOD2
P4HB	SOD2
MYC	SOD2
MAPK11	SOD2
IL7R	SOD2
GOLGB1	SOD2
FOXO3	SOD2
CREB1	SOD2
CDK4	SOD2
CDK1	SOD2
XRCC6	SOD1
SUMO2	SOD1
STMN1	SOD1
SOD1	SOD1
SMAD2	SOD1
SERPINH1	SOD1
SARS1	SOD1
S100A11	SOD1
RPL30	SOD1
RPA3	SOD1
RHOA	SOD1
RBBP6	SOD1
RAP1A	SOD1
RAC1	SOD1
PTMS	SOD1
PTK2B	SOD1
PSME2	SOD1
PSMD4	SOD1
PSMD2	SOD1
PSMD11	SOD1
PSMC6	SOD1
PSMC5	SOD1
PSMC2	SOD1
PSMC1	SOD1
PSMB6	SOD1
PSMA6	SOD1
PSMA2	SOD1
PSAP	SOD1
PRPH	SOD1
PRKCSH	SOD1
PRDX1	SOD1
PRCC	SOD1
PPP2R1A	SOD1
PPP2CA	SOD1
PPM1B	SOD1
PPM1A	SOD1
PPIA	SOD1
PPA1	SOD1
POLR2E	SOD1
PLS3	SOD1
PHKA1	SOD1
PGK1	SOD1
PFN1	SOD1
PFDN2	SOD1
PDIA3	SOD1
PCMT1	SOD1
P4HB	SOD1
NME1	SOD1
NCBP1	SOD1
NAP1L4	SOD1
NACA	SOD1
MYH11	SOD1
MTOR	SOD1
MTHFD1	SOD1
MRPL12	SOD1
MIF	SOD1
MDH2	SOD1
MCM6	SOD1
MCM5	SOD1
MCM4	SOD1
MCM3	SOD1
MCM2	SOD1
MAT2A	SOD1
LMNB1	SOD1
LMNA	SOD1
LGMN	SOD1
LDHB	SOD1
LDHA	SOD1
KPNB1	SOD1
KIF5B	SOD1
IMPDH2	SOD1
ILF2	SOD1
IL7R	SOD1
IDH3A	SOD1
HSPE1	SOD1
HSPA8	SOD1
HSPA4	SOD1
HSP90AB3P	SOD1
HNRNPAB	SOD1
HMGB3	SOD1
HMGB1	SOD1
HIVEP1	SOD1
HINT1	SOD1
HEXB	SOD1
HAGH	SOD1
H1-0	SOD1
GTF2B	SOD1
GSTP1	SOD1
GNB1	SOD1
GLO1	SOD1
GDI1	SOD1
GAPDH	SOD1
FYN	SOD1
FEN1	SOD1
ETFB	SOD1
EPRS1	SOD1
ENO3	SOD1
ELAVL1	SOD1
EIF3E	SOD1
EIF2S1	SOD1
EIF1AX	SOD1
EGR1	SOD1
EEF2	SOD1
EEF1G	SOD1
EEF1D	SOD1
EEF1B2	SOD1
DES	SOD1
DARS1	SOD1
CTNND1	SOD1
CRYZ	SOD1
CRYAB	SOD1
COPA	SOD1
CKB	SOD1
CEBPD	SOD1
CDC42	SOD1
C4BPA	SOD1
BCL2	SOD1
ATP6V1B1	SOD1
ATP6V1A	SOD1
ATP1A1	SOD1
APRT	SOD1
ANXA1	SOD1
AMFR	SOD1
ALDOA	SOD1
ALDH7A1	SOD1
ALB	SOD1
AK2	SOD1
AHSG	SOD1
ACTN4	SOD1
ACO2	SOD1
ACAT1	SOD1
AARS1	SOD1
YES1	SOCS7
YBX1	SOCS7
TNS2	SOCS7
STAT5A	SOCS7
STAT3	SOCS7
SORBS3	SOCS7
SORBS2	SOCS7
SEPTIN6	SOCS7
OSTF1	SOCS7
NSMF	SOCS7
NCK2	SOCS7
NCK1	SOCS7
MDFI	SOCS7
IRS4	SOCS7
IRS1	SOCS7
INSR	SOCS7
HSPB8	SOCS7
GRB2	SOCS7
GATA2	SOCS7
GATA1	SOCS7
EXOSC8	SOCS7
ETS1	SOCS7
CUL5	SOCS7
ABI1	SOCS7
UBE2I	SOCS6
UBE2D2	SOCS6
UBC	SOCS6
TXK	SOCS6
TUBA1A	SOCS6
RELA	SOCS6
PLEC	SOCS6
PIK3R3	SOCS6
PIK3R2	SOCS6
PIK3R1	SOCS6
MET	SOCS6
KIT	SOCS6
IRS4	SOCS6
INSR	SOCS6
HSP90AB1	SOCS6
HIF1A	SOCS6
GATA2	SOCS6
GAB1	SOCS6
FLT3	SOCS6
ETS1	SOCS6
ELOC	SOCS6
ELOB	SOCS6
EGFR	SOCS6
EFEMP1	SOCS6
E2F4	SOCS6
CUL5	SOCS6
CRK	SOCS6
AR	SOCS6
API5	SOCS6
USF2	SOCS5
USF1	SOCS5
PPP5C	SOCS5
MET	SOCS5
MAX	SOCS5
KIT	SOCS5
IL4R	SOCS5
ETS1	SOCS5
ELOC	SOCS5
ELOB	SOCS5
EGFR	SOCS5
CUL5	SOCS5
CD28	SOCS5
CASP3	SOCS5
AR	SOCS5
APP	SOCS5
ADRA2A	SOCS5
VWF	SOCS4
TNK2	SOCS4
SPRY1	SOCS4
SOCS4	SOCS4
RBP7	SOCS4
PINK1	SOCS4
PIK3R3	SOCS4
PAX5	SOCS4
PALS1	SOCS4
NR4A1	SOCS4
MDFIC	SOCS4
LDHAL6B	SOCS4
KIT	SOCS4
JAK2	SOCS4
GRB2	SOCS4
FRS3	SOCS4
ETS1	SOCS4
ELOC	SOCS4
ELOB	SOCS4
EGR1	SOCS4
EGFR	SOCS4
E2F4	SOCS4
CUL5	SOCS4
CNMD	SOCS4
AR	SOCS4
ADRA2A	SOCS4
YES1	SOCS3
VHL	SOCS3
UBC	SOCS3
TXK	SOCS3
TRAF6	SOCS3
TNFSF10	SOCS3
TFR2	SOCS3
TFDP1	SOCS3
STAT5A	SOCS3
STAT3	SOCS3
STAT1	SOCS3
SOCS2	SOCS3
SNAI1	SOCS3
RPL7A	SOCS3
RELA	SOCS3
REL	SOCS3
RASA1	SOCS3
PTPN11	SOCS3
PTK6	SOCS3
PTK2B	SOCS3
PTK2	SOCS3
PRLR	SOCS3
PIN1	SOCS3
PDPK1	SOCS3
NONO	SOCS3
NME4	SOCS3
NFKBIA	SOCS3
NFKB1	SOCS3
MET	SOCS3
MAPK6	SOCS3
MAPK11	SOCS3
MAP3K7	SOCS3
MAP3K5	SOCS3
LEPR	SOCS3
LCK	SOCS3
KIT	SOCS3
JAK3	SOCS3
JAK2	SOCS3
JAK1	SOCS3
IRS2	SOCS3
IRS1	SOCS3
INSR	SOCS3
IL6ST	SOCS3
IL2RB	SOCS3
IL12RB2	SOCS3
IGF1R	SOCS3
HIVEP1	SOCS3
GHR	SOCS3
GFRA1	SOCS3
GATA2	SOCS3
GATA1	SOCS3
GAB1	SOCS3
FGFR3	SOCS3
ETV6	SOCS3
ETS1	SOCS3
ESR1	SOCS3
EPOR	SOCS3
ELOC	SOCS3
ELOB	SOCS3
ELAVL1	SOCS3
EGFR	SOCS3
E2F1	SOCS3
DAB1	SOCS3
CXCR4	SOCS3
CUL5	SOCS3
CSF3R	SOCS3
CSF1R	SOCS3
CD33	SOCS3
BLK	SOCS3
BIK	SOCS3
AXL	SOCS3
AR	SOCS3
APP	SOCS3
ACADVL	SOCS3
ABL1	SOCS3
YES1	SOCS2
UBC	SOCS2
TPD52	SOCS2
TCF4	SOCS2
STK16	SOCS2
SOCS2	SOCS2
SOCS1	SOCS2
RAD21	SOCS2
PTK2B	SOCS2
PTK2	SOCS2
PRLR	SOCS2
PLA2G1B	SOCS2
MET	SOCS2
LCK	SOCS2
KIT	SOCS2
INSR	SOCS2
IGF1R	SOCS2
HNF4G	SOCS2
GHR	SOCS2
GATA2	SOCS2
FOXA2	SOCS2
FOXA1	SOCS2
FLT3	SOCS2
EPOR	SOCS2
EP300	SOCS2
ELOC	SOCS2
ELOB	SOCS2
CUL5	SOCS2
CCNC	SOCS2
BMI1	SOCS2
YBX1	SOCS1
VAV2	SOCS1
VAV1	SOCS1
UBC	SOCS1
TYK2	SOCS1
TUBG1	SOCS1
TP53	SOCS1
TEK	SOCS1
TEC	SOCS1
TAF1	SOCS1
SH3GL1	SOCS1
RELA	SOCS1
RASA1	SOCS1
RAD21	SOCS1
PTPN6	SOCS1
PTPN11	SOCS1
PIK3R1	SOCS1
PDCD1	SOCS1
PAX5	SOCS1
NCK1	SOCS1
MPL	SOCS1
MET	SOCS1
MAP3K5	SOCS1
LCK	SOCS1
KIT	SOCS1
JAK3	SOCS1
JAK2	SOCS1
JAK1	SOCS1
ITK	SOCS1
IRS1	SOCS1
IRF3	SOCS1
IRF2	SOCS1
IRF1	SOCS1
INSR	SOCS1
IL2RB	SOCS1
IGF1R	SOCS1
IFNGR1	SOCS1
IFNAR1	SOCS1
GRB2	SOCS1
GLI2	SOCS1
GHR	SOCS1
FYN	SOCS1
FLT3	SOCS1
FGFR3	SOCS1
ETV6	SOCS1
ETS1	SOCS1
ESRRA	SOCS1
ERBB2	SOCS1
EP300	SOCS1
ELOC	SOCS1
ELOB	SOCS1
ELOA	SOCS1
EGR1	SOCS1
EGFR	SOCS1
DAB1	SOCS1
CUL2	SOCS1
CSF2RB	SOCS1
CSF1R	SOCS1
CRKL	SOCS1
CRK	SOCS1
AXL	SOCS1
ATR	SOCS1
ATM	SOCS1
ABL1	SOCS1
SUMO2	SOBP
SUMO1	SOBP
CTBP1	SOBP
CELF3	SOBP
TMBIM6	SOAT2
HNF4A	SOAT2
AKT1	SOAT2
SLC3A2	SOAT1
SLC25A6	SOAT1
SLC25A5	SOAT1
SLC25A4	SOAT1
SLC25A3	SOAT1
SLC25A10	SOAT1
SLC16A1	SOAT1
SHMT2	SOAT1
SET	SOAT1
RPN2	SOAT1
RPL28	SOAT1
RPL27	SOAT1
RARS1	SOAT1
RANBP1	SOAT1
RAB5C	SOAT1
RAB2A	SOAT1
PYCR1	SOAT1
PTH1R	SOAT1
PPM1B	SOAT1
PPM1A	SOAT1
PPIA	SOAT1
PKN2	SOAT1
PFN1	SOAT1
PEX19	SOAT1
PDIA3	SOAT1
PDHB	SOAT1
OAT	SOAT1
NME1	SOAT1
NDUFS3	SOAT1
NDUFS1	SOAT1
NDUFA5	SOAT1
NDUFA10	SOAT1
NAP1L1	SOAT1
MYH9	SOAT1
MYH11	SOAT1
MT-CO2	SOAT1
MRPL12	SOAT1
MDH2	SOAT1
LDHB	SOAT1
LDHA	SOAT1
KTN1	SOAT1
KPNB1	SOAT1
JUP	SOAT1
ILF2	SOAT1
IDH2	SOAT1
IARS1	SOAT1
HSPE1	SOAT1
HSP90AB3P	SOAT1
HSP90AA4P	SOAT1
GFAP	SOAT1
GART	SOAT1
FLOT2	SOAT1
FBL	SOAT1
ETFA	SOAT1
EPRS1	SOAT1
EMD	SOAT1
EIF5A	SOAT1
EEF2	SOAT1
EEF1G	SOAT1
DSP	SOAT1
DSG1	SOAT1
DLD	SOAT1
DKC1	SOAT1
COX7A2	SOAT1
COX4I1	SOAT1
CLTC	SOAT1
CKB	SOAT1
CANX	SOAT1
C1QBP	SOAT1
BSG	SOAT1
BMPR1A	SOAT1
ATP5F1C	SOAT1
ASGR2	SOAT1
ARF1	SOAT1
ANXA2	SOAT1
ALDOA	SOAT1
YBX1	SNX9
WASL	SNX9
WAS	SNX9
UBC	SNX9
TNK2	SNX9
SYNJ1	SNX9
STAT5B	SNX9
SPAG6	SNX9
SOS2	SNX9
SOS1	SNX9
SNX9	SNX9
SNX8	SNX9
RAP1GDS1	SNX9
PKP4	SNX9
PKP3	SNX9
PKP2	SNX9
OCRL	SNX9
MPHOSPH6	SNX9
MLYCD	SNX9
KRT17	SNX9
KPNA6	SNX9
KPNA5	SNX9
KPNA1	SNX9
HNRNPK	SNX9
HDAC1	SNX9
GATA3	SNX9
GATA2	SNX9
GATA1	SNX9
FOXP3	SNX9
FASLG	SNX9
ETS1	SNX9
EGFR	SNX9
DNM3	SNX9
DNM2	SNX9
DNM1	SNX9
DAPK1	SNX9
CTNND2	SNX9
CTNND1	SNX9
CTNNB1	SNX9
CLTC	SNX9
CFTR	SNX9
AURKA	SNX9
ATRAID	SNX9
ASAP1	SNX9
ARVCF	SNX9
ARMC8	SNX9
AP2M1	SNX9
AP2B1	SNX9
AP2A2	SNX9
AP2A1	SNX9
AP1B1	SNX9
ADAM9	SNX9
ADAM15	SNX9
ZEB1	SNX8
UBC	SNX8
SPI1	SNX8
SNX1	SNX8
RABAC1	SNX8
POR	SNX8
PIK3R1	SNX8
NCK1	SNX8
MYC	SNX8
JAK1	SNX8
GRB2	SNX8
FYN	SNX8
ARL6IP1	SNX8
AKT3	SNX8
ABL1	SNX8
TNIK	SNX7
SNX7	SNX7
SNX4	SNX7
POLR2L	SNX7
PLCG1	SNX7
NCK1	SNX7
MEST	SNX7
MESD	SNX7
MAGEA11	SNX7
HMOX2	SNX7
HGS	SNX7
GRB2	SNX7
DISC1	SNX7
CRK	SNX7
BIRC3	SNX7
ABI2	SNX7
VAPB	SNX6
USP47	SNX6
UBC	SNX6
TSPYL1	SNX6
TRAF3IP1	SNX6
TPT1	SNX6
TNIK	SNX6
TGFBR2	SNX6
TGFBR1	SNX6
TEX11	SNX6
TEAD4	SNX6
SNX7	SNX6
SNX4	SNX6
SNX2	SNX6
SNX1	SNX6
SNRNP27	SNX6
PIM1	SNX6
PHLPP1	SNX6
OPTN	SNX6
GIT1	SNX6
GATA2	SNX6
FOXP3	SNX6
FMR1	SNX6
FGB	SNX6
ETS1	SNX6
EPB42	SNX6
EGFR	SNX6
DNM3	SNX6
DISC1	SNX6
CSNK2A2	SNX6
COIL	SNX6
BRMS1	SNX6
BRCA1	SNX6
BACE1	SNX6
ATP1A1	SNX6
ACVRL1	SNX6
ZYX	SNX5
ZNF274	SNX5
ZBTB33	SNX5
YY1	SNX5
VPS33B	SNX5
VAPB	SNX5
UBC	SNX5
TFAP2C	SNX5
TEX28	SNX5
TCF4	SNX5
TAF1	SNX5
SREBF2	SNX5
SREBF1	SNX5
SNX5	SNX5
SNX2	SNX5
SNX1	SNX5
SIN3A	SNX5
PSMB8	SNX5
PRKRA	SNX5
PIP5K1C	SNX5
PFDN1	SNX5
NR3C1	SNX5
MYC	SNX5
MLX	SNX5
MESD	SNX5
MAX	SNX5
MAFK	SNX5
MAFF	SNX5
LAMTOR5	SNX5
JUND	SNX5
JUN	SNX5
ITSN1	SNX5
IRF3	SNX5
HNF4G	SNX5
HMOX2	SNX5
HLA-B	SNX5
HGS	SNX5
HCLS1	SNX5
GTF2E2	SNX5
GNAT2	SNX5
GAS2L1	SNX5
FANCA	SNX5
E2F1	SNX5
DNM3	SNX5
CLTCL1	SNX5
CLTC	SNX5
CDC37	SNX5
BCL3	SNX5
AQP2	SNX5
APPBP2	SNX5
UBC	SNX4
SUPT5H	SNX4
SNX2	SNX4
PDGFRB	SNX4
PDGFRA	SNX4
MAGEA6	SNX4
LEPR	SNX4
INSR	SNX4
HIVEP1	SNX4
EGFR	SNX4
BIN1	SNX4
BECN1	SNX4
ATP6V0A1	SNX4
ZNRD2	SNX33
WAS	SNX33
SNX9	SNX33
SNX8	SNX33
SNX33	SNX33
SDC2	SNX33
PICALM	SNX33
NEDD1	SNX33
NCKIPSD	SNX33
NAF1	SNX33
NAA10	SNX33
KBTBD7	SNX33
HNRNPK	SNX33
GPR156	SNX33
FASLG	SNX33
DPPA4	SNX33
DNM2	SNX33
DNM1	SNX33
DCBLD2	SNX33
CD44	SNX33
ADAM15	SNX33
TSG101	SNX32
TFIP11	SNX32
TEX11	SNX32
SP1	SNX32
SNX6	SNX32
SNX32	SNX32
SNX2	SNX32
SNX1	SNX32
RNF40	SNX32
RAD51	SNX32
PIK3R1	SNX32
PBX3	SNX32
NME7	SNX32
MNS1	SNX32
IFFO1	SNX32
FOS	SNX32
EML2	SNX32
CEP44	SNX32
C22orf39	SNX32
BRCA2	SNX32
RAC1	SNX31
NUDCD2	SNX31
NRBP1	SNX31
LZTS2	SNX31
GOPC	SNX31
ATP5F1A	SNX31
UBC	SNX30
SNX4	SNX30
SNX32	SNX30
VCAM1	SNX3
UBC	SNX3
STX7	SNX3
STX11	SNX3
SSBP1	SNX3
SRC	SNX3
SNX3	SNX3
SMC1A	SNX3
SLC1A1	SNX3
SLC11A2	SNX3
SERPINB5	SNX3
RBMS1	SNX3
RAB7A	SNX3
PSMB1	SNX3
PPM1G	SNX3
PPIA	SNX3
PLS3	SNX3
NDUFA7	SNX3
NDUFA2	SNX3
NCK1	SNX3
LIG4	SNX3
KCNAB2	SNX3
ITPRID2	SNX3
IGBP1	SNX3
HSD17B6	SNX3
GRB2	SNX3
GJB2	SNX3
FYN	SNX3
FGB	SNX3
FCGRT	SNX3
CYP1A1	SNX3
CTPS1	SNX3
CRK	SNX3
CAV3	SNX3
BRCA1	SNX3
BARD1	SNX3
ABL1	SNX3
JUN	SNX29P2
TRAF2	SNX29P1
TRAF1	SNX29
TAF15	SNX29
KCTD5	SNX29
AP2M1	SNX29
USB1	SNX27
UBC	SNX27
TTR	SNX27
TF	SNX27
SNX27	SNX27
SERPINA3	SNX27
SERPINA1	SNX27
SCGB2A1	SNX27
SCGB1D1	SNX27
RASSF1	SNX27
PRR4	SNX27
PNPLA3	SNX27
PIGR	SNX27
PHLPP2	SNX27
ORM1	SNX27
NTRK1	SNX27
MCC	SNX27
LYZ	SNX27
LTF	SNX27
LRRC36	SNX27
LRFN4	SNX27
LCN2	SNX27
LCN1	SNX27
KNG1	SNX27
JCHAIN	SNX27
IGLC2	SNX27
IGHM	SNX27
IGHG4	SNX27
IGHG3	SNX27
IGHG2	SNX27
IGHG1	SNX27
IGHA2	SNX27
IGHA1	SNX27
HSPD1	SNX27
HPX	SNX27
HP	SNX27
HLCS	SNX27
FIG4	SNX27
FGG	SNX27
FGB	SNX27
FGA	SNX27
DMBT1	SNX27
CYTIP	SNX27
CYTH1	SNX27
CST4	SNX27
CST1	SNX27
CP	SNX27
CDS1	SNX27
C4A	SNX27
C3	SNX27
BPIFA1	SNX27
APOA4	SNX27
APOA1	SNX27
ANAPC2	SNX27
ALB	SNX27
AKT2	SNX27
AHSG	SNX27
ABCC4	SNX27
VAPB	SNX25
TSPAN5	SNX25
EGR1	SNX25
B4GAT1	SNX25
ATP6V0D1	SNX25
YWHAZ	SNX24
YWHAG	SNX24
UGP2	SNX24
STRN	SNX24
SNX24	SNX24
SH3GL3	SNX24
POU2F1	SNX24
MOB4	SNX24
MLLT3	SNX24
HINT1	SNX24
GAPVD1	SNX24
FGFR2	SNX24
CSNK1E	SNX24
CSNK1D	SNX24
CSNK1A1	SNX24
SNX24	SNX22
FGFR2	SNX22
DVL3	SNX22
B3GALT2	SNX22
TUBB7P	SNX21
TUBB3	SNX21
TUBA4A	SNX21
TUBA1A	SNX21
SLC4A7	SNX21
POLR1G	SNX21
POLR1A	SNX21
POLE2	SNX21
POLA2	SNX21
PMS1	SNX21
OCRL	SNX21
MKS1	SNX21
MELK	SNX21
MCM8	SNX21
MARCKSL1	SNX21
MADD	SNX21
LRRK1	SNX21
HTT	SNX21
HSF2BP	SNX21
HEATR6	SNX21
GLI3	SNX21
GLI1	SNX21
FAAP100	SNX21
EIF2A	SNX21
DDX11	SNX21
COX6A2	SNX21
CBWD1	SNX21
BBS9	SNX21
ATG2B	SNX21
ANAPC5	SNX21
AMD1	SNX21
TFIP11	SNX20
TACC3	SNX20
SPDEF	SNX20
SELPLG	SNX20
PSMD7	SNX20
MAGEA11	SNX20
KLHL12	SNX20
JMJD4	SNX20
HSPA8	SNX20
HSPA4	SNX20
HCCS	SNX20
GMCL1	SNX20
ENOSF1	SNX20
ALAS1	SNX20
AHCYL2	SNX20
SNX2	SNX2
SNX1	SNX2
PDGFRB	SNX2
PDGFRA	SNX2
NFYC	SNX2
MET	SNX2
LEPR	SNX2
LAMC1	SNX2
INSR	SNX2
EGFR	SNX2
DLD	SNX2
CYP1A1	SNX2
CYB5A	SNX2
CSNK2B	SNX2
RBL2	SNX19
RBL1	SNX19
RB1	SNX19
PTPRN	SNX19
NOTCH3	SNX19
ELAVL1	SNX19
E2F4	SNX19
E2F1	SNX19
CTCF	SNX19
ATP6V0D1	SNX19
ZNF764	SNX18
SRF	SNX18
SOS2	SNX18
SOS1	SNX18
SNX9	SNX18
SNX8	SNX18
SDC2	SNX18
RAD21	SNX18
RAB11FIP5	SNX18
PTPN21	SNX18
MDFI	SNX18
